city,province,country,latitude,longitude,postal_prefix,search_key,region_code,is_capital,is_major_market,population_hint,timezone
Stettler,Alberta,CA,,,,stettler,AB,false,false,,America/Edmonton
Stevensville,Ontario,CA,,,,stevensville,ON,false,false,,America/Toronto
Stewart,British Columbia,CA,,,,stewart,BC,false,false,,America/Vancouver
Stewarttown,Ontario,CA,,,,stewarttown,ON,false,false,,America/Toronto
Stewiacke,Nova Scotia,CA,,,,stewiacke,NS,false,false,,America/Halifax
Stirling,Alberta,CA,,,,stirling,AB,false,false,,America/Edmonton
Stirling,Ontario,CA,,,,stirling,ON,false,false,,America/Toronto
Stockholm,Saskatchewan,CA,,,,stockholm,SK,false,false,,America/Regina
Stoke,Quebec,CA,,,,stoke,QC,false,false,,America/Montreal
Stoke`s Bay,Ontario,CA,,,,stokesbay,ON,false,false,,America/Toronto
Stoneham,Quebec,CA,,,,stoneham,QC,false,false,,America/Montreal
Stonewall,Manitoba,CA,,,,stonewall,MB,false,false,,America/Winnipeg
Stoney Creek,Ontario,CA,,,,stoneycreek,ON,false,false,,America/Toronto
Stoney Point,Ontario,CA,,,,stoneypoint,ON,false,false,,America/Toronto
Stony Plain,Alberta,CA,,,,stonyplain,AB,false,false,,America/Edmonton
Stony Rapids,Saskatchewan,CA,,,,stonyrapids,SK,false,false,,America/Regina
Storthoaks,Saskatchewan,CA,,,,storthoaks,SK,false,false,,America/Regina
Stouffville,Ontario,CA,,,,stouffville,ON,false,false,,America/Toronto
Stoughton,Saskatchewan,CA,,,,stoughton,SK,false,false,,America/Regina
Straffordville,Ontario,CA,,,,straffordville,ON,false,false,,America/Toronto
Strasbourg,Saskatchewan,CA,,,,strasbourg,SK,false,false,,America/Regina
Stratford,Ontario,CA,,,,stratford,ON,false,false,,America/Toronto
Stratford,Prince Edward Island,CA,,,,stratford,PE,false,false,,America/Halifax
Stratford,Quebec,CA,,,,stratford,QC,false,false,,America/Montreal
Strathclair,Manitoba,CA,,,,strathclair,MB,false,false,,America/Winnipeg
Strathmore,Alberta,CA,,,,strathmore,AB,false,false,,America/Edmonton
Strathroy,Ontario,CA,,,,strathroy,ON,false,false,,America/Toronto
Stratton,Ontario,CA,,,,stratton,ON,false,false,,America/Toronto
Streetsville,Ontario,CA,,,,streetsville,ON,false,false,,America/Toronto
Strome,Alberta,CA,,,,strome,AB,false,false,,America/Edmonton
Strongfield,Saskatchewan,CA,,,,strongfield,SK,false,false,,America/Regina
Stroud,Ontario,CA,,,,stroud,ON,false,false,,America/Toronto
Stukely-Sud,Quebec,CA,,,,stukelysud,QC,false,false,,America/Montreal
Sturgeon Falls,Ontario,CA,,,,sturgeonfalls,ON,false,false,,America/Toronto
Sturgis,Saskatchewan,CA,,,,sturgis,SK,false,false,,America/Regina
Sudbury,Ontario,CA,,,,sudbury,ON,false,false,,America/Toronto
Sultan,Ontario,CA,,,,sultan,ON,false,false,,America/Toronto
Summer Beaver,Ontario,CA,,,,summerbeaver,ON,false,false,,America/Toronto
Summerford,Newfoundland,CA,,,,summerford,NL,false,false,,America/St_Johns
Summerland,British Columbia,CA,,,,summerland,BC,false,false,,America/Vancouver
Summerside,Newfoundland,CA,,,,summerside,NL,false,false,,America/St_Johns
Summerside,Prince Edward Island,CA,,,,summerside,PE,false,false,,America/Halifax
Summerville,New Brunswick,CA,,,,summerville,NB,false,false,,America/Moncton
Summit Lake,British Columbia,CA,,,,summitlake,BC,false,false,,America/Vancouver
Sunderland,Ontario,CA,,,,sunderland,ON,false,false,,America/Toronto
Sundre,Alberta,CA,,,,sundre,AB,false,false,,America/Edmonton
Sundridge,Ontario,CA,,,,sundridge,ON,false,false,,America/Toronto
Sunnyside,Newfoundland,CA,,,,sunnyside,NL,false,false,,America/St_Johns
Surrey,British Columbia,CA,,,,surrey,BC,false,false,,America/Vancouver
Sussex,New Brunswick,CA,,,,sussex,NB,false,false,,America/Moncton
Sutton,Ontario,CA,,,,sutton,ON,false,false,,America/Toronto
Sutton,Quebec,CA,,,,sutton,QC,false,false,,America/Montreal
Swan Hills,Alberta,CA,,,,swanhills,AB,false,false,,America/Edmonton
Swan Lake,Manitoba,CA,,,,swanlake,MB,false,false,,America/Winnipeg
Swan River,Manitoba,CA,,,,swanriver,MB,false,false,,America/Winnipeg
Swastika,Ontario,CA,,,,swastika,ON,false,false,,America/Toronto
Swift Current,Saskatchewan,CA,,,,swiftcurrent,SK,false,false,,America/Regina
Swift River,Yukon,CA,,,,swiftriver,YT,false,false,,America/Whitehorse
Sydenham,Ontario,CA,,,,sydenham,ON,false,false,,America/Toronto
Sydney,Nova Scotia,CA,,,,sydney,NS,false,false,,America/Halifax
Sylvan Lake,Alberta,CA,,,,sylvanlake,AB,false,false,,America/Edmonton
Taber,Alberta,CA,,,,taber,AB,false,false,,America/Edmonton
Tabusintac,New Brunswick,CA,,,,tabusintac,NB,false,false,,America/Moncton
Tachie,British Columbia,CA,,,,tachie,BC,false,false,,America/Vancouver
Tadoule Lake,Manitoba,CA,,,,tadoulelake,MB,false,false,,America/Winnipeg
Tadoussac,Quebec,CA,,,,tadoussac,QC,false,false,,America/Montreal
Tagish,Yukon,CA,,,,tagish,YT,false,false,,America/Whitehorse
Tahsis,British Columbia,CA,,,,tahsis,BC,false,false,,America/Vancouver
Tamworth,Ontario,CA,,,,tamworth,ON,false,false,,America/Toronto
Tangier,Nova Scotia,CA,,,,tangier,NS,false,false,,America/Halifax
Tantallon,Saskatchewan,CA,,,,tantallon,SK,false,false,,America/Regina
Tara,Ontario,CA,,,,tara,ON,false,false,,America/Toronto
Taschereau,Quebec,CA,,,,taschereau,QC,false,false,,America/Montreal
Tasiujaq,Quebec,CA,,,,tasiujaq,QC,false,false,,America/Montreal
Tatamagouche,Nova Scotia,CA,,,,tatamagouche,NS,false,false,,America/Halifax
Tatla Lake,British Columbia,CA,,,,tatlalake,BC,false,false,,America/Vancouver
Tavistock,Ontario,CA,,,,tavistock,ON,false,false,,America/Toronto
Taylor,British Columbia,CA,,,,taylor,BC,false,false,,America/Vancouver
Taylor Corners,Ontario,CA,,,,taylorcorners,ON,false,false,,America/Toronto
Tecumseh,Ontario,CA,,,,tecumseh,ON,false,false,,America/Toronto
Teeswater,Ontario,CA,,,,teeswater,ON,false,false,,America/Toronto
Telegraph Creek,British Columbia,CA,,,,telegraphcreek,BC,false,false,,America/Vancouver
Telkwa,British Columbia,CA,,,,telkwa,BC,false,false,,America/Vancouver
Temagami,Ontario,CA,,,,temagami,ON,false,false,,America/Toronto
Temiscaming,Quebec,CA,,,,temiscaming,QC,false,false,,America/Montreal
Terra Nova,Newfoundland,CA,,,,terranova,NL,false,false,,America/St_Johns
Terrace,British Columbia,CA,,,,terrace,BC,false,false,,America/Vancouver
Terrace Bay,Ontario,CA,,,,terracebay,ON,false,false,,America/Toronto
Terrasse Vaudreuil,Quebec,CA,,,,terrassevaudreuil,QC,false,false,,America/Montreal
Terrebonne,Quebec,CA,,,,terrebonne,QC,false,false,,America/Montreal
Terrenceville,Newfoundland,CA,,,,terrenceville,NL,false,false,,America/St_Johns
Teslin,Yukon,CA,,,,teslin,YT,false,false,,America/Whitehorse
Tete-a-la-Baleine,Quebec,CA,,,,tetealabaleine,QC,false,false,,America/Montreal
Teulon,Manitoba,CA,,,,teulon,MB,false,false,,America/Winnipeg
Thamesford,Ontario,CA,,,,thamesford,ON,false,false,,America/Toronto
Thamesville,Ontario,CA,,,,thamesville,ON,false,false,,America/Toronto
The Eabametoong (Fort Hope) Fi,Ontario,CA,,,,theeabametoongforthopefi,ON,false,false,,America/Toronto
The Pas,Manitoba,CA,,,,thepas,MB,false,false,,America/Winnipeg
Thedford,Ontario,CA,,,,thedford,ON,false,false,,America/Toronto
Theodore,Saskatchewan,CA,,,,theodore,SK,false,false,,America/Regina
Thessalon,Ontario,CA,,,,thessalon,ON,false,false,,America/Toronto
Thessalon First Nation,Ontario,CA,,,,thessalonfirstnation,ON,false,false,,America/Toronto
Thetford Mines,Quebec,CA,,,,thetfordmines,QC,false,false,,America/Montreal
Thicket Portage,Manitoba,CA,,,,thicketportage,MB,false,false,,America/Winnipeg
Thompson,Manitoba,CA,,,,thompson,MB,false,false,,America/Winnipeg
Thorburn,Nova Scotia,CA,,,,thorburn,NS,false,false,,America/Halifax
Thorhild,Alberta,CA,,,,thorhild,AB,false,false,,America/Edmonton
Thornbury,Ontario,CA,,,,thornbury,ON,false,false,,America/Toronto
Thorndale,Ontario,CA,,,,thorndale,ON,false,false,,America/Toronto
Thorne,Ontario,CA,,,,thorne,ON,false,false,,America/Toronto
Thornhill,Ontario,CA,,,,thornhill,ON,false,false,,America/Toronto
Thorold,Ontario,CA,,,,thorold,ON,false,false,,America/Toronto
Thorsby,Alberta,CA,,,,thorsby,AB,false,false,,America/Edmonton
Three Hills,Alberta,CA,,,,threehills,AB,false,false,,America/Edmonton
Thrums,British Columbia,CA,,,,thrums,BC,false,false,,America/Vancouver
Thunder Bay,Ontario,CA,,,,thunderbay,ON,false,false,,America/Toronto
Thurlow,Ontario,CA,,,,thurlow,ON,false,false,,America/Toronto
Thurso,Quebec,CA,,,,thurso,QC,false,false,,America/Montreal
Tignish,Prince Edward Island,CA,,,,tignish,PE,false,false,,America/Halifax
Tilbury,Ontario,CA,,,,tilbury,ON,false,false,,America/Toronto
Tilley,Alberta,CA,,,,tilley,AB,false,false,,America/Edmonton
Tillsonburg,Ontario,CA,,,,tillsonburg,ON,false,false,,America/Toronto
Timmins,Ontario,CA,,,,timmins,ON,false,false,,America/Toronto
Tingwick,Quebec,CA,,,,tingwick,QC,false,false,,America/Montreal
Tisdale,Saskatchewan,CA,,,,tisdale,SK,false,false,,America/Regina
Tiverton,Ontario,CA,,,,tiverton,ON,false,false,,America/Toronto
Toad River,British Columbia,CA,,,,toadriver,BC,false,false,,America/Vancouver
Tobermory,Ontario,CA,,,,tobermory,ON,false,false,,America/Toronto
Tobique First Nation,New Brunswick,CA,,,,tobiquefirstnation,NB,false,false,,America/Moncton
Tofield,Alberta,CA,,,,tofield,AB,false,false,,America/Edmonton
Tofino,British Columbia,CA,,,,tofino,BC,false,false,,America/Vancouver
Togo,Saskatchewan,CA,,,,togo,SK,false,false,,America/Regina
Toledo,Ontario,CA,,,,toledo,ON,false,false,,America/Toronto
Tomahawk,Alberta,CA,,,,tomahawk,AB,false,false,,America/Edmonton
Tompkins,Saskatchewan,CA,,,,tompkins,SK,false,false,,America/Regina
Topley,British Columbia,CA,,,,topley,BC,false,false,,America/Vancouver
Torbay,Newfoundland,CA,,,,torbay,NL,false,false,,America/St_Johns
Toronto,Ontario,CA,,,,toronto,ON,true,true,,America/Toronto
Toronto Island,Ontario,CA,,,,torontoisland,ON,false,false,,America/Toronto
Torquay,Saskatchewan,CA,,,,torquay,SK,false,false,,America/Regina
Torrington,Alberta,CA,,,,torrington,AB,false,false,,America/Edmonton
Tottenham,Ontario,CA,,,,tottenham,ON,false,false,,America/Toronto
Tracadie-Sheila,New Brunswick,CA,,,,tracadiesheila,NB,false,false,,America/Moncton
Trail,British Columbia,CA,,,,trail,BC,false,false,,America/Vancouver
Tramping Lake,Saskatchewan,CA,,,,trampinglake,SK,false,false,,America/Regina
Treherne,Manitoba,CA,,,,treherne,MB,false,false,,America/Winnipeg
Tremblay,Quebec,CA,,,,tremblay,QC,false,false,,America/Montreal
Trenton,Nova Scotia,CA,,,,trenton,NS,false,false,,America/Halifax
Trenton,Ontario,CA,,,,trenton,ON,false,false,,America/Toronto
Trepassey,Newfoundland,CA,,,,trepassey,NL,false,false,,America/St_Johns
Tribune,Saskatchewan,CA,,,,tribune,SK,false,false,,America/Regina
Tring-Jonction,Quebec,CA,,,,tringjonction,QC,false,false,,America/Montreal
Triton,Newfoundland,CA,,,,triton,NL,false,false,,America/St_Johns
Trochu,Alberta,CA,,,,trochu,AB,false,false,,America/Edmonton
Trois-Pistoles,Quebec,CA,,,,troispistoles,QC,false,false,,America/Montreal
Trois-Rivieres,Quebec,CA,,,,troisrivieres,QC,false,false,,America/Montreal
Trout Creek,Ontario,CA,,,,troutcreek,ON,false,false,,America/Toronto
Trout Lake,Alberta,CA,,,,troutlake,AB,false,false,,America/Edmonton
Trout Lake,British Columbia,CA,,,,troutlake,BC,false,false,,America/Vancouver
Trout Lake,Northwest Territories,CA,,,,troutlake,NT,false,false,,America/Yellowknife
Trout River,Newfoundland,CA,,,,troutriver,NL,false,false,,America/St_Johns
Trowbridge,Ontario,CA,,,,trowbridge,ON,false,false,,America/Toronto
Truro,Nova Scotia,CA,,,,truro,NS,false,false,,America/Halifax
Tsay Keh Dene,British Columbia,CA,,,,tsaykehdene,BC,false,false,,America/Vancouver
Tsiigehtchic,Northwest Territories,CA,,,,tsiigehtchic,NT,false,false,,America/Yellowknife
Tuktoyaktuk,Northwest Territories,CA,,,,tuktoyaktuk,NT,false,false,,America/Yellowknife
Tumbler Ridge,British Columbia,CA,,,,tumblerridge,BC,false,false,,America/Vancouver
Turner Valley,Alberta,CA,,,,turnervalley,AB,false,false,,America/Edmonton
Turnor Lake,Saskatchewan,CA,,,,turnorlake,SK,false,false,,America/Regina
Turtleford,Saskatchewan,CA,,,,turtleford,SK,false,false,,America/Regina
Tusket,Nova Scotia,CA,,,,tusket,NS,false,false,,America/Halifax
Tweed,Ontario,CA,,,,tweed,ON,false,false,,America/Toronto
Twillingate,Newfoundland,CA,,,,twillingate,NL,false,false,,America/St_Johns
Two Hills,Alberta,CA,,,,twohills,AB,false,false,,America/Edmonton
Tyne Valley,Prince Edward Island,CA,,,,tynevalley,PE,false,false,,America/Halifax
Ucluelet,British Columbia,CA,,,,ucluelet,BC,false,false,,America/Vancouver
Udora,Ontario,CA,,,,udora,ON,false,false,,America/Toronto
Umiujaq,Quebec,CA,,,,umiujaq,QC,false,false,,America/Montreal
Uniondale,Ontario,CA,,,,uniondale,ON,false,false,,America/Toronto
Unionville,Ontario,CA,,,,unionville,ON,false,false,,America/Toronto
Unity,Saskatchewan,CA,,,,unity,SK,false,false,,America/Regina
Upper Island Cove,Newfoundland,CA,,,,upperislandcove,NL,false,false,,America/St_Johns
Upper Musquodoboit,Nova Scotia,CA,,,,uppermusquodoboit,NS,false,false,,America/Halifax
Upper Stewiacke,Nova Scotia,CA,,,,upperstewiacke,NS,false,false,,America/Halifax
Upsala,Ontario,CA,,,,upsala,ON,false,false,,America/Toronto
Upton,Quebec,CA,,,,upton,QC,false,false,,America/Montreal
Uranium City,Saskatchewan,CA,,,,uraniumcity,SK,false,false,,America/Regina
Utterson,Ontario,CA,,,,utterson,ON,false,false,,America/Toronto
Uxbridge,Ontario,CA,,,,uxbridge,ON,false,false,,America/Toronto
Val Marie,Saskatchewan,CA,,,,valmarie,SK,false,false,,America/Regina
Val-Alain,Quebec,CA,,,,valalain,QC,false,false,,America/Montreal
Val-Barrette,Quebec,CA,,,,valbarrette,QC,false,false,,America/Montreal
Val-Belair,Quebec,CA,,,,valbelair,QC,false,false,,America/Montreal
Val-Brillant,Quebec,CA,,,,valbrillant,QC,false,false,,America/Montreal
Val-David,Quebec,CA,,,,valdavid,QC,false,false,,America/Montreal
Val-des-Bois,Quebec,CA,,,,valdesbois,QC,false,false,,America/Montreal
Val-d`Or,Quebec,CA,,,,valdor,QC,false,false,,America/Montreal
Valcartier,Quebec,CA,,,,valcartier,QC,false,false,,America/Montreal
Valcourt,Quebec,CA,,,,valcourt,QC,false,false,,America/Montreal
Valemount,British Columbia,CA,,,,valemount,BC,false,false,,America/Vancouver
Vallee-Jonction,Quebec,CA,,,,valleejonction,QC,false,false,,America/Montreal
Valley East,Ontario,CA,,,,valleyeast,ON,false,false,,America/Toronto
Valleyview,Alberta,CA,,,,valleyview,AB,false,false,,America/Edmonton
Vallican,British Columbia,CA,,,,vallican,BC,false,false,,America/Vancouver
Van Anda,British Columbia,CA,,,,vananda,BC,false,false,,America/Vancouver
Vancouver,British Columbia,CA,,,,vancouver,BC,false,true,,America/Vancouver
Vanderhoof,British Columbia,CA,,,,vanderhoof,BC,false,false,,America/Vancouver
Vanguard,Saskatchewan,CA,,,,vanguard,SK,false,false,,America/Regina
Vanier,Ontario,CA,,,,vanier,ON,false,false,,America/Toronto
Vanier,Quebec,CA,,,,vanier,QC,false,false,,America/Montreal
Vankleek Hill,Ontario,CA,,,,vankleekhill,ON,false,false,,America/Toronto
Vanscoy,Saskatchewan,CA,,,,vanscoy,SK,false,false,,America/Regina
Varennes,Quebec,CA,,,,varennes,QC,false,false,,America/Montreal
Vaudreuil,Quebec,CA,,,,vaudreuil,QC,false,false,,America/Montreal
Vaudreuil Dorion,Quebec,CA,,,,vaudreuildorion,QC,false,false,,America/Montreal
Vaudreuil-sur-le-Lac,Quebec,CA,,,,vaudreuilsurlelac,QC,false,false,,America/Montreal
Vaughan,Ontario,CA,,,,vaughan,ON,false,false,,America/Toronto
Vauxhall,Alberta,CA,,,,vauxhall,AB,false,false,,America/Edmonton
Vavenby,British Columbia,CA,,,,vavenby,BC,false,false,,America/Vancouver
Vegreville,Alberta,CA,,,,vegreville,AB,false,false,,America/Edmonton
Venise-en-Quebec,Quebec,CA,,,,veniseenquebec,QC,false,false,,America/Montreal
Vercheres,Quebec,CA,,,,vercheres,QC,false,false,,America/Montreal
Verdun,Quebec,CA,,,,verdun,QC,false,false,,America/Montreal
Vermilion,Alberta,CA,,,,vermilion,AB,false,false,,America/Edmonton
Vermilion Bay,Ontario,CA,,,,vermilionbay,ON,false,false,,America/Toronto
Verner,Ontario,CA,,,,verner,ON,false,false,,America/Toronto
Vernon,British Columbia,CA,,,,vernon,BC,false,false,,America/Vancouver
Vernon River,Prince Edward Island,CA,,,,vernonriver,PE,false,false,,America/Halifax
Verona,Ontario,CA,,,,verona,ON,false,false,,America/Toronto
Veteran,Alberta,CA,,,,veteran,AB,false,false,,America/Edmonton
Vibank,Saskatchewan,CA,,,,vibank,SK,false,false,,America/Regina
Victoria,British Columbia,CA,,,,victoria,BC,true,true,,America/Vancouver
Victoria,Newfoundland,CA,,,,victoria,NL,true,true,,America/St_Johns
Victoria,Ontario,CA,,,,victoria,ON,true,true,,America/Toronto
Victoriaville,Quebec,CA,,,,victoriaville,QC,false,false,,America/Montreal
View Royal,British Columbia,CA,,,,viewroyal,BC,false,false,,America/Vancouver
Viking,Alberta,CA,,,,viking,AB,false,false,,America/Edmonton
Ville-Marie,Quebec,CA,,,,villemarie,QC,false,false,,America/Montreal
Vilna,Alberta,CA,,,,vilna,AB,false,false,,America/Edmonton
Vimont,Quebec,CA,,,,vimont,QC,false,false,,America/Montreal
Vineland,Ontario,CA,,,,vineland,ON,false,false,,America/Toronto
Virden,Manitoba,CA,,,,virden,MB,false,false,,America/Winnipeg
Virginiatown,Ontario,CA,,,,virginiatown,ON,false,false,,America/Toronto
Viscount,Saskatchewan,CA,,,,viscount,SK,false,false,,America/Regina
Vita,Manitoba,CA,,,,vita,MB,false,false,,America/Winnipeg
Vonda,Saskatchewan,CA,,,,vonda,SK,false,false,,America/Regina
Vulcan,Alberta,CA,,,,vulcan,AB,false,false,,America/Edmonton
Waasagomach,Manitoba,CA,,,,waasagomach,MB,false,false,,America/Winnipeg
Wabamun,Alberta,CA,,,,wabamun,AB,false,false,,America/Edmonton
Wabana,Newfoundland,CA,,,,wabana,NL,false,false,,America/St_Johns
Wabigoon,Ontario,CA,,,,wabigoon,ON,false,false,,America/Toronto
Wabowden,Manitoba,CA,,,,wabowden,MB,false,false,,America/Winnipeg
Wabush,Newfoundland,CA,,,,wabush,NL,false,false,,America/St_Johns
Wadena,Saskatchewan,CA,,,,wadena,SK,false,false,,America/Regina
Wainfleet,Ontario,CA,,,,wainfleet,ON,false,false,,America/Toronto
Wainwright,Alberta,CA,,,,wainwright,AB,false,false,,America/Edmonton
Wakaw,Saskatchewan,CA,,,,wakaw,SK,false,false,,America/Regina
Wakefield,Quebec,CA,,,,wakefield,QC,false,false,,America/Montreal
Walden,Ontario,CA,,,,walden,ON,false,false,,America/Toronto
Waldheim,Saskatchewan,CA,,,,waldheim,SK,false,false,,America/Regina
Walkerton,Ontario,CA,,,,walkerton,ON,false,false,,America/Toronto
Wallace,Nova Scotia,CA,,,,wallace,NS,false,false,,America/Halifax
Wallaceburg,Ontario,CA,,,,wallaceburg,ON,false,false,,America/Toronto
Walsh,Alberta,CA,,,,walsh,AB,false,false,,America/Edmonton
Walton,Nova Scotia,CA,,,,walton,NS,false,false,,America/Halifax
Wandering River,Alberta,CA,,,,wanderingriver,AB,false,false,,America/Edmonton
Wanham,Alberta,CA,,,,wanham,AB,false,false,,America/Edmonton
Wanless,Manitoba,CA,,,,wanless,MB,false,false,,America/Winnipeg
Wapekeka First Nation,Ontario,CA,,,,wapekekafirstnation,ON,false,false,,America/Toronto
Wapella,Saskatchewan,CA,,,,wapella,SK,false,false,,America/Regina
Warburg,Alberta,CA,,,,warburg,AB,false,false,,America/Edmonton
Warden,Quebec,CA,,,,warden,QC,false,false,,America/Montreal
Wardsville,Ontario,CA,,,,wardsville,ON,false,false,,America/Toronto
Warkworth,Ontario,CA,,,,warkworth,ON,false,false,,America/Toronto
Warman,Saskatchewan,CA,,,,warman,SK,false,false,,America/Regina
Warner,Alberta,CA,,,,warner,AB,false,false,,America/Edmonton
Warren,Ontario,CA,,,,warren,ON,false,false,,America/Toronto
Warspite,Alberta,CA,,,,warspite,AB,false,false,,America/Edmonton
Warwick,Quebec,CA,,,,warwick,QC,false,false,,America/Montreal
Wasaga Beach,Ontario,CA,,,,wasagabeach,ON,false,false,,America/Toronto
Wasagaming,Manitoba,CA,,,,wasagaming,MB,false,false,,America/Winnipeg
Waskaganish,Quebec,CA,,,,waskaganish,QC,false,false,,America/Montreal
Waskatenau,Alberta,CA,,,,waskatenau,AB,false,false,,America/Edmonton
Waskesiu Lake,Saskatchewan,CA,,,,waskesiulake,SK,false,false,,America/Regina
Waswanipi,Quebec,CA,,,,waswanipi,QC,false,false,,America/Montreal
Waterdown,Ontario,CA,,,,waterdown,ON,false,false,,America/Toronto
Waterford,Ontario,CA,,,,waterford,ON,false,false,,America/Toronto
Waterhen,Manitoba,CA,,,,waterhen,MB,false,false,,America/Winnipeg
Waterloo,Ontario,CA,,,,waterloo,ON,false,false,,America/Toronto
Waterloo,Quebec,CA,,,,waterloo,QC,false,false,,America/Montreal
Waterville,Quebec,CA,,,,waterville,QC,false,false,,America/Montreal
Watford,Ontario,CA,,,,watford,ON,false,false,,America/Toronto
Watrous,Saskatchewan,CA,,,,watrous,SK,false,false,,America/Regina
Watson,Saskatchewan,CA,,,,watson,SK,false,false,,America/Regina
Watson Lake,Yukon,CA,,,,watsonlake,YT,false,false,,America/Whitehorse
Waubaushene,Ontario,CA,,,,waubaushene,ON,false,false,,America/Toronto
Waverley,Nova Scotia,CA,,,,waverley,NS,false,false,,America/Halifax
Wawa,Ontario,CA,,,,wawa,ON,false,false,,America/Toronto
Wawanesa,Manitoba,CA,,,,wawanesa,MB,false,false,,America/Winnipeg
Wawota,Saskatchewan,CA,,,,wawota,SK,false,false,,America/Regina
Webb,Saskatchewan,CA,,,,webb,SK,false,false,,America/Regina
Webbwood,Ontario,CA,,,,webbwood,ON,false,false,,America/Toronto
